t,y_data,sigma,y_total_fit,y_pulse1,y_pulse2,y_pulse3,y_pulse4,y_pulse5,y_pulse6,y_pulse7
10.24,579.4685999999992,225.02162420645212,593.3900872936399,0.5408788718860684,1.2432001666380928e-53,0.030198638347089746,0.008479661557629822,25.43466288616203,567.3758672356871,1.6262732576357383e-31
10.304,578.9961000000003,224.9930577931438,573.2423450939851,0.5019993683694193,2.4407708874156018e-54,0.027113159991026276,0.007319934413507144,23.59276656584871,549.1131460653625,8.466256340251e-32
10.368,107.64949999999953,207.88829895436513,553.8046934478322,0.46591159526908366,4.771720861292113e-55,0.024342416724128162,0.006318650059275433,21.883503508373856,531.4246172774058,4.407311216530466e-32
10.432,594.6619000000005,225.54579630154015,535.0502231290277,0.43241535990305535,9.289843585289154e-56,0.02185436548277177,0.0054541885599518935,20.297396265879726,514.2931029492022,2.2942501391148178e-32
10.496,956.1646999999975,237.8111921650171,516.9531682015559,0.40132480135399323,1.8011506233866624e-56,0.01962021811566022,0.004707875834377751,18.82563729864996,497.7018780076019,1.1942434829274715e-32
10.56,390.47329999999783,218.32628982364795,499.488850475918,0.372467366626415,3.4779428598706615e-57,0.017614111642146154,0.00406358294375721,17.460042369308514,481.6346630453972,6.216277188498543e-33
10.624,627.0451000000021,226.71506087603424,482.63362696156656,0.3456828597468577,6.68879329352062e-58,0.015812811807239827,0.003507379777570937,16.193007101136672,466.0756168090982,3.2355904617033574e-33
10.688,421.95530000000053,219.467895360766,466.36484014854574,0.32082255862879017,1.2812910886731871e-58,0.014195446584287572,0.003027235770112925,15.017466494175434,451.0093284133871,1.684079930342724e-33
10.752,296.2643999999991,214.92545289771277,450.66077096005836,0.29774839488989513,2.4448034508883266e-59,0.012743266611522886,0.0026127612756282124,13.92685720527723,436.42080933200407,8.765125144457582e-34
10.816,484.59079999999904,221.70015179504017,435.5005942259493,0.2763321921495411,4.646835195677858e-60,0.011439429850558605,0.0022549840909202685,12.915082410125843,422.2954852097325,4.561840422723062e-34
10.88,578.7430000000004,225.00959711347917,420.86433653505554,0.2564549586504955,8.798496848968285e-61,0.010268808026697301,0.0019461563592783153,11.976479076472359,408.6191875355467,2.374153950325659e-34
10.944,421.45189999999957,219.44738817304497,406.7328363320067,0.23800623034299384,1.6596555634627134e-61,0.009217812655658606,0.0016795877341851475,11.105787488461813,395.37814521281206,1.2355625887885148e-34
11.008,248.62889999999925,213.17562288818593,393.08770613139393,0.220883460842654,3.1189309937607056e-62,0.008274238681636074,0.0014495012389739328,10.298122871966974,382.5589760586637,6.42995548275291e-35
11.072,641.3551000000011,227.19038836991132,379.91129672919874,0.20499145492782958,5.839714349078187e-63,0.007427123949920654,0.0012509087410761735,9.54894898032797,370.1486782612519,3.346098928893485e-35
11.136,296.0194999999994,214.93313363310787,367.18666329808724,0.19024184247824627,1.0894188424837366e-63,0.006666622915841607,0.0010795033768547571,8.854053508839442,358.13462182047687,1.741235155951705e-35
11.2,106.8027000000011,207.880824762591,354.8975332594994,0.17655258997633738,2.0250450642645913e-64,0.005983893152445826,0.0009315666240009673,8.209525214754494,346.5045399949922,9.060750151098496e-36
11.264,499.4383000000007,222.22279352082197,343.0282758315567,0.16384754689681783,3.7508510471010305e-65,0.005370993363934157,0.0008038880306816463,7.611732627511527,335.2465207757537,4.714755683611473e-36
11.328,280.18440000000146,214.36099179622957,331.5638731575348,0.15205602449973205,6.923070347167033e-66,0.004820791741996991,0.0006936958806184414,7.057304241355594,324.34899840405683,2.4532554173826585e-36
11.392,295.2393000000029,214.89227534330143,320.4898929251357,0.1411124047185327,1.2733848062823147e-66,0.004326883619281098,0.0005985973067551115,6.543110089547151,313.800744949944,1.2764831807327837e-36
11.456,468.2752000000005,221.13822267673743,309.7924623919473,0.1309557769986274,2.33415922596378e-67,0.003883517479572947,0.0005165265680455098,6.066244605945882,303.5908619649552,6.6416563120065685e-37
11.52,358.5317999999993,217.21844628246592,299.4582437374041,0.12152960109410654,4.264114027657325e-68,0.003485528479071077,0.00044570037843739085,5.624010685951332,293.70877222150114,3.455627172001187e-37
