t,y_data,sigma,y_total_fit,y_pulse1,y_pulse2,y_pulse3,y_pulse4,y_pulse5
4.16,25261.011700000025,673.246378434848,27269.688788044412,8683.231024948329,0.0003313733122651617,0.00010656215399729318,31.15517125397627,18555.30215390664
4.224,20874.997399999986,617.6612395138477,23793.679694617116,8428.282116282113,0.00015129192204904195,4.4109330497258745e-05,21.12473903409168,15344.27264389966
4.288,18462.638699999992,584.9863815789873,20728.97213503028,8178.959330658762,6.838671028960791e-05,1.8092331157890724e-05,14.310977553754423,12535.70174033872
4.352,18156.23160000001,580.7424103923934,18069.31295606011,7935.273976418724,3.061244037280218e-05,7.355951860320073e-06,9.687244480261327,10124.351697192733
4.416,17301.712000000007,568.7616049322767,15792.370274768233,7697.224221131711,1.3573852061197046e-05,2.9655165559979025e-06,6.552636369150806,8088.593400728002
4.48,13425.080599999994,510.7645980870775,13865.361577785541,7464.7963128286265,5.963375459794095e-06,1.1857942224315696e-06,4.429398768442682,6396.135859039301
4.544,11254.500799999996,475.3790382332041,12249.776911818044,7237.965714960053,2.596369551089533e-06,4.7042468758638837e-07,2.9923419476950524,5008.8188518435
4.608,9605.909300000003,446.76459144749344,10905.086574639823,7016.69816029985,1.120531871030761e-06,1.852086399144624e-07,2.0204003244444366,3886.368012709788
4.672,9043.662799999998,436.53951506007286,9791.457283215512,6800.950628765255,4.794684857549517e-07,7.238288699092179e-08,1.363462022964631,2989.14319187544
4.736,9471.799500000001,444.24494195973347,8871.584635648755,6590.672253879615,2.0345377383085548e-07,2.8088085533303895e-08,0.9196988098602219,2279.9926827277372
4.8,8695.520500000011,430.17765805792345,8111.792126035265,6385.8051623629935,8.563079100873365e-08,1.0824882691460229e-08,0.6200988211669584,1725.3668647546492
4.864,8455.224900000005,425.67905040412876,7482.558877408983,6186.285251100469,3.575514252640143e-08,4.1441719902175255e-09,0.41792951593961497,1295.855696752675
4.928,9285.910199999997,440.9853450602233,6958.6299419310635,5992.042905508843,1.4814073684797176e-08,1.576377561834153e-09,0.28156897650744367,966.3054674293224
4.992,8038.679199999994,417.76115593444626,6518.843117769035,5803.00366310134,6.0914172955901525e-09,5.959103604619596e-10,0.18963466086347977,715.6498200001442
5.056,8214.402399999999,421.10608853774454,6145.781293890925,5619.088825836187,2.4862681477360656e-09,2.2391660941939067e-10,0.12767687755670773,526.5647911744699
5.12,8023.8405999999895,417.49273498507483,5825.3338545223705,5440.216024630061,1.0074854947382936e-09,8.364869639799269e-11,0.08593654792570157,385.03189334329227
5.184,7940.490800000001,415.82763773413956,5546.22740307715,5266.29973922098,4.0538154703043445e-10,3.10726929011142e-11,0.057826022722963465,279.8698378330105
5.248,8197.694399999993,420.7633877367329,5299.566400676085,5097.2517763775395,1.619922916608138e-10,1.1479461832440645e-11,0.03890060911099899,202.27572368926124
5.312,7846.988699999999,414.06543791139575,5078.408707505026,4932.981709272578,6.42981707902557e-11,4.218519325804942e-12,0.026162808258212066,145.40083542412077
